0.0373840500103 0.0854214507969 0.150758475007 0.0702400715107 0.305352765218 0.0 0.0572782377106 0.0623058052341 0.184555327857 0.0467038166563 
0.0423568587659 0.0874428125918 0.15212436973 0.0737171387249 0.281204874406 0.0 0.0636905224129 0.0751831863644 0.170340617215 0.0539396197887 
0.0478888653018 0.0887398832512 0.151740139329 0.076987618213 0.24774389873 0.0135505741066 0.0707009359322 0.089976170324 0.150578577005 0.0620933378078 
0.0488819076674 0.0806665755384 0.135054250029 0.0723585635725 0.184148987568 0.134261223404 0.0708862682807 0.0967125183797 0.112562823446 0.0644668821147 
0.0498749500331 0.0725932678256 0.118368360729 0.0677295089321 0.120554076407 0.254971872701 0.0710716006293 0.103448866435 0.0745470698865 0.0668404264216 
0.0508679923987 0.0645199601127 0.101682471429 0.0631004542916 0.0569591652453 0.375682521998 0.0712569329778 0.110185214491 0.0365313163273 0.0692139707285 
0.0514433057004 0.055991987209 0.084311953624 0.0580004255728 0.0 0.492394835053 0.0708668138191 0.115979785448 0.0 0.0710108935741 
0.0476278344714 0.0435901595238 0.0615560907946 0.0485183818347 0.0 0.556084226889 0.0645450181118 0.111430542676 0.0 0.0666477456983 
0.0444524677278 0.0332689308139 0.0426178769509 0.0406270980221 0.0 0.609088735275 0.0592838017001 0.107644505949 0.0 0.0630165835612 
0.0417685905162 0.0245452422552 0.0266109572251 0.0339572426934 0.0 0.653889101235 0.054836926749 0.104444479459 0.0 0.0599474598666 
